id,content,label,system_prompt,user_prompt,generated_pred,final_pred
1223415047000489984,"@PeterPyke @peterpobjecky @margrazyna The theory is that China obtained the coronavirus via a Canadian research program
and started molding it into a bioweapon
at the Institute of Virology in Wuhan
Politifact pointed the finger at Zero Hedge, in particular, though the story was widely shared across independent medias",fake,"You are an AI assistant trained to detect fake news.
","The text you are about to analyze has already been reviewed to identify any high-level persuasion approaches. The results of this analysis are presented below:
{ ""Attack_on_reputation"":{""is_used"": ""Yes"", ""explanation"": ""The text attacks the credibility of Zero Hedge by implying that Politifact pointed the finger at them, which may be seen as a negative label. Additionally, the text implies that Zero Hedge is not a reliable source, as it is mentioned as being 'widely shared across independent medias', which could be seen as a way to undermine their credibility by association with other sources.""}, ""Justification"":{""is_used"": ""No""}, ""Simplification"":{""is_used"": ""No""}, ""Distraction"":{""is_used"": ""No""}, ""Call"":{""is_used"": ""No""}, ""Manipulative_wording"":{""is_used"": ""Yes"", ""explanation"": ""The text uses loaded language, such as'molding it into a bioweapon', which has strong negative connotations. Additionally, the use of the phrase 'pointed the finger' implies blame and guilt, which is a manipulative way to influence the reader's opinion.""} }
Keep in mind that above results may include errors and not all explanations may be right. Knowing this now it is your turn to analyze text and decide if text include fake news. Analyze the given text and determine if it is real or fake news. Answer only 'real' or 'fake'. Give answer in the form of dictionary: {""response"": ""Here 'fake' or 'real'""}
 Text:@PeterPyke @peterpobjecky @margrazyna The theory is that China obtained the coronavirus via a Canadian research program
and started molding it into a bioweapon
at the Institute of Virology in Wuhan
Politifact pointed the finger at Zero Hedge, in particular, though the story was widely shared across independent medias. Answer:","{ ""Attack_on_reputation"":{""is_used"": ""Yes"", ""explanation"": ""The text attacks the credibility of Zero Hedge by implying that Politifact pointed the finger at them, which may be seen as a negative label. Additionally, the text implies that Zero Hedge is not a reliable source, as it is mentioned as being 'widely shared across independent medias', which could be seen as a way to undermine their credibility by association with other sources.""}, ""Justification"":{""is_used"": ""No""}, ""Simplification"":{""is_used"": ""No""}, ""Distraction"":{""is_used"": ""No""}, ""Call"":{""is_used"": ""No""}, ""Manipulative_wording"":{""is_used"": ""Yes"", ""explanation"": ""The text uses loaded language, such as'molding it into a bioweapon', which has strong negative connotations. Additionally, the use of the phrase 'pointed the finger' implies blame and guilt, which is a manipulative way to influence the reader's opinion.""} }","{""response"": ""fake""}"
1245414410513940480,"If you would like to volunteer during the COVID-19 public health emergency, the Commonwealth is seeking people from both medical and non-medical professions. Sign up here: https://t.co/Sb9IkaehK6 #covid19MA https://t.co/Jw777DZupN",real,"You are an AI assistant trained to detect fake news.
","The text you are about to analyze has already been reviewed to identify any high-level persuasion approaches. The results of this analysis are presented below:
{ ""Attack_on_reputation"":{""is_used"": ""No"", ""explanation"": """"}, ""Justification"":{""is_used"": ""No"", ""explanation"": """"}, ""Simplification"":{""is_used"": ""No"", ""explanation"": """"}, ""Distraction"":{""is_used"": ""No"", ""explanation"": """"}, ""Call"":{""is_used"": ""Yes"", ""explanation"": ""The text is a call to action, encouraging people to volunteer during the COVID-19 public health emergency by providing a link to sign up. It is a direct appeal to the audience to take a specific action.""}, ""Manipulative_wording"":{""is_used"": ""No"", ""explanation"": """"} }
Keep in mind that above results may include errors and not all explanations may be right. Knowing this now it is your turn to analyze text and decide if text include fake news. Analyze the given text and determine if it is real or fake news. Answer only 'real' or 'fake'. Give answer in the form of dictionary: {""response"": ""Here 'fake' or 'real'""}
 Text:If you would like to volunteer during the COVID-19 public health emergency, the Commonwealth is seeking people from both medical and non-medical professions. Sign up here: https://t.co/Sb9IkaehK6 #covid19MA https://t.co/Jw777DZupN. Answer:","{ ""Attack_on_reputation"":{""is_used"": ""No"", ""explanation"": """"}, ""Justification"":{""is_used"": ""No"", ""explanation"": """"}, ""Simplification"":{""is_used"": ""No"", ""explanation"": """"}, ""Distraction"":{""is_used"": ""No"", ""explanation"": """"}, ""Call"":{""is_used"": ""Yes"", ""explanation"": ""The text is a call to action, encouraging people to volunteer during the COVID-19 public health emergency by providing a link to sign up. It is a direct appeal to the audience to take a specific action.""}, ""Manipulative_wording"":{""is_used"": ""No"", ""explanation"": """"} }","{""response"": ""real""}"
1245871145766621189,Fresh air and exercise are important for your physical and mental health. Practice social distancing while exercising to stop the spread of coronavirus. And remember – only exercise with one other person unless you live together. More information: https://t.co/ZhJA9fYsu2 #COVID19 https://t.co/ifb4QbNJmu,real,"You are an AI assistant trained to detect fake news.
","The text you are about to analyze has already been reviewed to identify any high-level persuasion approaches. The results of this analysis are presented below:
{ ""Attack_on_reputation"":{""is_used"": ""No"", ""explanation"": """"}, ""Justification"":{""is_used"": ""No"", ""explanation"": """"}, ""Simplification"":{""is_used"": ""No"", ""explanation"": """"}, ""Distraction"":{""is_used"": ""No"", ""explanation"": """"}, ""Call"":{""is_used"": ""Yes"", ""explanation"": ""The text is encouraging the reader to take a specific action (exercise with social distancing) and provides a call to action by including a hashtag #COVID19 and a link to more information, which is a form of encouragement to think in a particular way and take action.""}, ""Manipulative_wording"": {""is_used"": ""No"", ""explanation"": """"} }
Keep in mind that above results may include errors and not all explanations may be right. Knowing this now it is your turn to analyze text and decide if text include fake news. Analyze the given text and determine if it is real or fake news. Answer only 'real' or 'fake'. Give answer in the form of dictionary: {""response"": ""Here 'fake' or 'real'""}
 Text:Fresh air and exercise are important for your physical and mental health. Practice social distancing while exercising to stop the spread of coronavirus. And remember – only exercise with one other person unless you live together. More information: https://t.co/ZhJA9fYsu2 #COVID19 https://t.co/ifb4QbNJmu. Answer:","{ ""Attack_on_reputation"":{""is_used"": ""No"", ""explanation"": """"}, ""Justification"":{""is_used"": ""No"", ""explanation"": """"}, ""Simplification"":{""is_used"": ""No"", ""explanation"": """"}, ""Distraction"":{""is_used"": ""No"", ""explanation"": """"}, ""Call"":{""is_used"": ""Yes"", ""explanation"": ""The text is encouraging the reader to take a specific action (exercise with social distancing) and provides a call to action by including a hashtag #COVID19 and a link to more information, which is a form of encouragement to think in a particular way and take action.""}, ""Manipulative_wording"": {""is_used"": ""No"", ""explanation"": """"} }","{""response"": ""real""}"
1252728752968261632,A Minnesota state senator’s interview about Medicare payments for COVID-19 hospitalizations has generated a frenzy of bogus headlines on social media suggesting that hospitals may have a financial motivation to classify cases as COVID-19. https://t.co/I9mU4TzX4U,real,"You are an AI assistant trained to detect fake news.
","The text you are about to analyze has already been reviewed to identify any high-level persuasion approaches. The results of this analysis are presented below:
{ ""Attack_on_reputation"": {""is_used"": ""No"", ""explanation"": """"}, ""Justification"": {""is_used"": ""No"", ""explanation"": """"}, ""Simplification"": {""is_used"": ""No"", ""explanation"": """"}, ""Distraction"": {""is_used"": ""No"", ""explanation"": """"}, ""Call"": {""is_used"": ""No"", ""explanation"": """"}, ""Manipulative_wording"": {""is_used"": ""No"", ""explanation"": """"} }
Keep in mind that above results may include errors and not all explanations may be right. Knowing this now it is your turn to analyze text and decide if text include fake news. Analyze the given text and determine if it is real or fake news. Answer only 'real' or 'fake'. Give answer in the form of dictionary: {""response"": ""Here 'fake' or 'real'""}
 Text:A Minnesota state senator’s interview about Medicare payments for COVID-19 hospitalizations has generated a frenzy of bogus headlines on social media suggesting that hospitals may have a financial motivation to classify cases as COVID-19. https://t.co/I9mU4TzX4U. Answer:","{ ""Attack_on_reputation"": {""is_used"": ""No"", ""explanation"": """"}, ""Justification"": {""is_used"": ""No"", ""explanation"": """"}, ""Simplification"": {""is_used"": ""No"", ""explanation"": """"}, ""Distraction"": {""is_used"": ""No"", ""explanation"": """"}, ""Call"": {""is_used"": ""No"", ""explanation"": """"}, ""Manipulative_wording"": {""is_used"": ""No"", ""explanation"": """"} }","{""response"": ""real""}"
1264519010533531648,Get the latest updates about #COVID19 on our website: https://t.co/TVJ3KGWwJO #covid19MA https://t.co/YkfVf0QznM,real,"You are an AI assistant trained to detect fake news.
","The text you are about to analyze has already been reviewed to identify any high-level persuasion approaches. The results of this analysis are presented below:
{ ""Attack_on_reputation"":{""is_used"": ""No"", ""explanation"": """"}, ""Justification"":{""is_used"": ""No"", ""explanation"": """"}, ""Simplification"":{""is_used"": ""No"", ""explanation"": """"}, ""Distraction"":{""is_used"": ""No"", ""explanation"": """"}, ""Call"":{""is_used"": ""Yes"", ""explanation"": ""The text is a call to action, encouraging the reader to get the latest updates about COVID-19 on a specific website.""}, ""Manipulative_wording"": {""is_used"": ""No"", ""explanation"": """"} }
Keep in mind that above results may include errors and not all explanations may be right. Knowing this now it is your turn to analyze text and decide if text include fake news. Analyze the given text and determine if it is real or fake news. Answer only 'real' or 'fake'. Give answer in the form of dictionary: {""response"": ""Here 'fake' or 'real'""}
 Text:Get the latest updates about #COVID19 on our website: https://t.co/TVJ3KGWwJO #covid19MA https://t.co/YkfVf0QznM. Answer:","{ ""Attack_on_reputation"":{""is_used"": ""No"", ""explanation"": """"}, ""Justification"":{""is_used"": ""No"", ""explanation"": """"}, ""Simplification"":{""is_used"": ""No"", ""explanation"": """"}, ""Distraction"":{""is_used"": ""No"", ""explanation"": """"}, ""Call"":{""is_used"": ""Yes"", ""explanation"": ""The text is a call to action, encouraging the reader to get the latest updates about COVID-19 on a specific website.""}, ""Manipulative_wording"": {""is_used"": ""No"", ""explanation"": """"} }","{""response"": ""real""}"
1224679692285988864,Can HIV Drugs Help Cure Coronavirus? https://t.co/rCQXvkdkMP,fake,"You are an AI assistant trained to detect fake news.
","The text you are about to analyze has already been reviewed to identify any high-level persuasion approaches. The results of this analysis are presented below:
{ ""Attack_on_reputation"":{""is_used"": ""No"", ""explanation"": """"}, ""Justification"":{""is_used"": ""Yes"", ""explanation"": ""The text does not directly address the topic of HIV drugs and coronavirus, but instead links to an article that provides an answer. The article likely provides justification for the claim that HIV drugs can help cure coronavirus, possibly by citing scientific evidence or expert opinions. The text itself does not provide a direct justification, but it implies that there is a justification available in the linked article.""}, ""Simplification"":{""is_used"": ""No"", ""explanation"": """"}, ""Distraction"":{""is_used"": ""No"", ""explanation"": """"}, ""Call"":{""is_used"": ""No"", ""explanation"": """"}, ""Manipulative_wording"":{""is_used"": ""No"", ""explanation"": """"} }
Keep in mind that above results may include errors and not all explanations may be right. Knowing this now it is your turn to analyze text and decide if text include fake news. Analyze the given text and determine if it is real or fake news. Answer only 'real' or 'fake'. Give answer in the form of dictionary: {""response"": ""Here 'fake' or 'real'""}
 Text:Can HIV Drugs Help Cure Coronavirus? https://t.co/rCQXvkdkMP. Answer:","{ ""Attack_on_reputation"":{""is_used"": ""No"", ""explanation"": """"}, ""Justification"":{""is_used"": ""Yes"", ""explanation"": ""The text does not directly address the topic of HIV drugs and coronavirus, but instead links to an article that provides an answer. The article likely provides justification for the claim that HIV drugs can help cure coronavirus, possibly by citing scientific evidence or expert opinions. The text itself does not provide a direct justification, but it implies that there is a justification available in the linked article.""}, ""Simplification"":{""is_used"": ""No"", ""explanation"": """"}, ""Distraction"":{""is_used"": ""No"", ""explanation"": """"}, ""Call"":{""is_used"": ""No"", ""explanation"": """"}, ""Manipulative_wording"":{""is_used"": ""No"", ""explanation"": """"} }","{""response"": ""real""}"
1224257400716136448,£20m announced to fund vaccines for coronavirus and other infectious diseases https://t.co/HilaUqxbkB,fake,"You are an AI assistant trained to detect fake news.
","The text you are about to analyze has already been reviewed to identify any high-level persuasion approaches. The results of this analysis are presented below:
{ ""Attack_on_reputation"":{""is_used"": ""No"", ""explanation"": """"}, ""Justification"":{""is_used"": ""No"", ""explanation"": """"}, ""Simplification"":{""is_used"": ""No"", ""explanation"": """"}, ""Distraction"":{""is_used"": ""No"", ""explanation"": """"}, ""Call"":{""is_used"": ""Yes"", ""explanation"": ""The text is a call to action, encouraging the reader to acknowledge the £20m funding for vaccines. It does not contain any arguments or persuasive language to support a claim, but rather informs the reader about the funding and may prompt them to take action or think about the importance of vaccine funding.""}, ""Manipulative_wording"":{""is_used"": ""No"", ""explanation"": """"} }
Keep in mind that above results may include errors and not all explanations may be right. Knowing this now it is your turn to analyze text and decide if text include fake news. Analyze the given text and determine if it is real or fake news. Answer only 'real' or 'fake'. Give answer in the form of dictionary: {""response"": ""Here 'fake' or 'real'""}
 Text:£20m announced to fund vaccines for coronavirus and other infectious diseases https://t.co/HilaUqxbkB. Answer:","{ ""Attack_on_reputation"":{""is_used"": ""No"", ""explanation"": """"}, ""Justification"":{""is_used"": ""No"", ""explanation"": """"}, ""Simplification"":{""is_used"": ""No"", ""explanation"": """"}, ""Distraction"":{""is_used"": ""No"", ""explanation"": """"}, ""Call"":{""is_used"": ""Yes"", ""explanation"": ""The text is a call to action, encouraging the reader to acknowledge the £20m funding for vaccines. It does not contain any arguments or persuasive language to support a claim, but rather informs the reader about the funding and may prompt them to take action or think about the importance of vaccine funding.""}, ""Manipulative_wording"":{""is_used"": ""No"", ""explanation"": """"} }","{""response"": ""real""}"
1241603033403981824,"Maj. Gen. Aamer Ikram updated Lt. Gen. Muhammad Afzal, Chairman NDMA on COVID-19 outbreak response by NIH, upon his visit to the institute. The Chairman praised the efforts of the entire team of NIH. https://t.co/DLgD5N5vdl",real,"You are an AI assistant trained to detect fake news.
","The text you are about to analyze has already been reviewed to identify any high-level persuasion approaches. The results of this analysis are presented below:
{ ""Attack_on_reputation"": {""is_used"": ""No"", ""explanation"": """"}, ""Justification"": {""is_used"": ""No"", ""explanation"": """"}, ""Simplification"": {""is_used"": ""No"", ""explanation"": """"}, ""Distraction"": {""is_used"": ""No"", ""explanation"": """"}, ""Call"": {""is_used"": ""No"", ""explanation"": """"}, ""Manipulative_wording"": {""is_used"": ""No"", ""explanation"": """"} }
Keep in mind that above results may include errors and not all explanations may be right. Knowing this now it is your turn to analyze text and decide if text include fake news. Analyze the given text and determine if it is real or fake news. Answer only 'real' or 'fake'. Give answer in the form of dictionary: {""response"": ""Here 'fake' or 'real'""}
 Text:Maj. Gen. Aamer Ikram updated Lt. Gen. Muhammad Afzal, Chairman NDMA on COVID-19 outbreak response by NIH, upon his visit to the institute. The Chairman praised the efforts of the entire team of NIH. https://t.co/DLgD5N5vdl. Answer:","{ ""Attack_on_reputation"": {""is_used"": ""No"", ""explanation"": """"}, ""Justification"": {""is_used"": ""No"", ""explanation"": """"}, ""Simplification"": {""is_used"": ""No"", ""explanation"": """"}, ""Distraction"": {""is_used"": ""No"", ""explanation"": """"}, ""Call"": {""is_used"": ""No"", ""explanation"": """"}, ""Manipulative_wording"": {""is_used"": ""No"", ""explanation"": """"} }","{""response"": ""real""}"
1263129368194428930,"""This includes 4⃣ critical points from the #WHA73 resolution:

3⃣ that #COVID19 vaccines should be classified as a global public good for health in order to bring the pandemic to an end""-@DrTedros",real,"You are an AI assistant trained to detect fake news.
","The text you are about to analyze has already been reviewed to identify any high-level persuasion approaches. The results of this analysis are presented below:
{ ""Attack_on_reputation"":{""is_used"": ""No"", ""explanation"": """"}, ""Justification"":{""is_used"": ""Yes"", ""explanation"": ""The text justifies the classification of #COVID19 vaccines as a global public good for health by referencing the #WHA73 resolution and the statement of @DrTedros, implying that this classification is supported by an authority.""}, ""Simplification"":{""is_used"": ""No"", ""explanation"": """"}, ""Distraction"":{""is_used"": ""No"", ""explanation"": """"}, ""Call"":{""is_used"": ""No"", ""explanation"": """"}, ""Manipulative_wording"":{""is_used"": ""No"", ""explanation"": """"} }
Keep in mind that above results may include errors and not all explanations may be right. Knowing this now it is your turn to analyze text and decide if text include fake news. Analyze the given text and determine if it is real or fake news. Answer only 'real' or 'fake'. Give answer in the form of dictionary: {""response"": ""Here 'fake' or 'real'""}
 Text:""This includes 4⃣ critical points from the #WHA73 resolution:

3⃣ that #COVID19 vaccines should be classified as a global public good for health in order to bring the pandemic to an end""-@DrTedros. Answer:","{ ""Attack_on_reputation"":{""is_used"": ""No"", ""explanation"": """"}, ""Justification"":{""is_used"": ""Yes"", ""explanation"": ""The text justifies the classification of #COVID19 vaccines as a global public good for health by referencing the #WHA73 resolution and the statement of @DrTedros, implying that this classification is supported by an authority.""}, ""Simplification"":{""is_used"": ""No"", ""explanation"": """"}, ""Distraction"":{""is_used"": ""No"", ""explanation"": """"}, ""Call"":{""is_used"": ""No"", ""explanation"": """"}, ""Manipulative_wording"":{""is_used"": ""No"", ""explanation"": """"} }","{""response"": ""real""}"
1261328443465236480,To release or delay? Musicians with new albums search for the best decision during the covid-19 crisis. https://t.co/fJeyKRINog,real,"You are an AI assistant trained to detect fake news.
","The text you are about to analyze has already been reviewed to identify any high-level persuasion approaches. The results of this analysis are presented below:
{ ""Attack_on_reputation"": {""is_used"": ""No"", ""explanation"": """"}, ""Justification"": {""is_used"": ""No"", ""explanation"": """"}, ""Simplification"": {""is_used"": ""No"", ""explanation"": """"}, ""Distraction"": {""is_used"": ""No"", ""explanation"": """"}, ""Call"": {""is_used"": ""Yes"", ""explanation"": ""The text is a call to action, encouraging the reader to click on the link to find the answer to the question 'To release or delay?' It is an encouragement to act or think in a particular way, which is a characteristic of the high-level persuasion approach 'Call'.""}, ""Manipulative_wording"": {""is_used"": ""No"", ""explanation"": """"} }
Keep in mind that above results may include errors and not all explanations may be right. Knowing this now it is your turn to analyze text and decide if text include fake news. Analyze the given text and determine if it is real or fake news. Answer only 'real' or 'fake'. Give answer in the form of dictionary: {""response"": ""Here 'fake' or 'real'""}
 Text:To release or delay? Musicians with new albums search for the best decision during the covid-19 crisis. https://t.co/fJeyKRINog. Answer:","{ ""Attack_on_reputation"": {""is_used"": ""No"", ""explanation"": """"}, ""Justification"": {""is_used"": ""No"", ""explanation"": """"}, ""Simplification"": {""is_used"": ""No"", ""explanation"": """"}, ""Distraction"": {""is_used"": ""No"", ""explanation"": """"}, ""Call"": {""is_used"": ""Yes"", ""explanation"": ""The text is a call to action, encouraging the reader to click on the link to find the answer to the question 'To release or delay?' It is an encouragement to act or think in a particular way, which is a characteristic of the high-level persuasion approach 'Call'.""}, ""Manipulative_wording"": {""is_used"": ""No"", ""explanation"": """"} }","{""response"": ""fake""}"
